Status_of_checking_account,Duration_in_month,Credit_history,Purpose,Credit_amount,Savings_account_bonds,Present_employment_since,Installment_rate,Other_debtors,Present_residence_since,Property,Age,Other_installment_plans,Housing,Number_of_existing_credits,Job,Number_of_people_liable,Telephone,Foreign_worker,is_privileged,Risk,sex,age_cat
3.0,-0.738667542842371,2.0,1.0,-0.3906880418375072,0.0,3.0,-0.8701833340815202,0.0,1.0,2.0,-0.3998318554051079,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
0.0,-1.2364778603818776,2.0,3.0,-1.0393194117732558,0.0,4.0,-0.8701833340815202,0.0,0.0,1.0,0.1278828679628304,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,2
0.0,-0.5727307703292022,2.0,0.0,-0.8546544151959198,0.0,1.0,-1.7645135849361149,0.0,1.0,2.0,-1.1914039404570154,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0
1.0,-0.90460431535554,2.0,9.0,-0.8954154029241226,1.0,3.0,-0.8701833340815202,0.0,3.0,0.0,-1.1914039404570154,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0
3.0,0.5058582510063954,4.0,4.0,0.2437655932362578,0.0,3.0,0.9184771676276684,0.0,1.0,2.0,-0.9275465787730462,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
3.0,-0.90460431535554,3.0,5.0,-0.7004715485718485,3.0,4.0,0.9184771676276684,0.0,3.0,3.0,0.3037877757521432,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2,2
0.0,0.2569530922366421,2.0,0.0,-0.7040159822873443,4.0,3.0,0.9184771676276684,0.0,3.0,3.0,-0.3118794015104515,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1,1
2.0,-1.2364778603818776,4.0,0.0,-0.7649802421938737,0.0,2.0,-1.7645135849361149,0.0,0.0,0.0,0.8315024991200816,2.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2,2
2.0,-0.738667542842371,4.0,4.0,-0.7855379577437499,4.0,2.0,0.0241469167730741,0.0,3.0,3.0,-0.2239269476157951,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2,1
3.0,-0.0749204527896956,2.0,0.0,-0.726700358066518,0.0,2.0,-0.8701833340815202,2.0,1.0,0.0,-0.4877843092997643,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.90460431535554,4.0,0.0,-0.9436197014548668,0.0,4.0,0.9184771676276684,0.0,2.0,1.0,-0.3118794015104515,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1
3.0,-0.738667542842371,4.0,0.0,0.1377870251429305,4.0,4.0,-1.7645135849361149,0.0,3.0,2.0,0.479692683541456,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,2
0.0,-0.5727307703292022,4.0,3.0,-0.6302917610050297,0.0,2.0,0.9184771676276684,0.0,3.0,0.0,-0.9275465787730462,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0
0.0,-0.90460431535554,2.0,4.0,-0.6164684695145958,0.0,2.0,0.9184771676276684,0.0,2.0,1.0,-0.9275465787730462,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0
3.0,-0.2408572253028645,4.0,0.0,2.730185844656628,4.0,4.0,0.9184771676276684,0.0,3.0,3.0,-0.4877843092997643,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2,1
3.0,0.2569530922366421,4.0,0.0,-0.2864816906019279,1.0,3.0,0.9184771676276684,0.0,2.0,1.0,-1.1914039404570154,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3,1
1.0,-0.738667542842371,2.0,4.0,-0.7500936205887909,0.0,4.0,0.0241469167730741,2.0,2.0,0.0,0.3917402296467996,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3,1
0.0,0.5058582510063954,2.0,3.0,-0.3630414588566393,0.0,1.0,-0.8701833340815202,0.0,3.0,1.0,-0.4877843092997643,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
3.0,-0.90460431535554,2.0,1.0,-0.1312354938632078,4.0,1.0,-1.7645135849361149,0.0,3.0,0.0,-0.3998318554051079,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
1.0,-0.90460431535554,4.0,3.0,-0.1734142550776089,0.0,4.0,-1.7645135849361149,0.0,3.0,2.0,-0.6636892170890771,2.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.90460431535554,4.0,4.0,-0.6827493799943689,0.0,4.0,-0.8701833340815202,0.0,3.0,0.0,0.5676451374361124,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2,2
0.0,0.2569530922366421,2.0,1.0,-0.1627809539311212,4.0,4.0,-0.8701833340815202,0.0,3.0,0.0,-1.3673088482463285,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
0.0,0.7547634097761486,4.0,7.0,1.380465485795791,0.0,2.0,0.0241469167730741,0.0,1.0,3.0,-0.9275465787730462,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1,0
3.0,-0.2408572253028645,4.0,1.0,-0.3127105000965976,0.0,4.0,-1.7645135849361149,0.0,3.0,2.0,-0.3118794015104515,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.0749204527896956,4.0,4.0,-0.6164684695145958,1.0,4.0,0.9184771676276684,0.0,3.0,1.0,0.2158353218574868,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,2
2.0,-0.90460431535554,4.0,0.0,-0.7181937171493279,2.0,0.0,-0.8701833340815202,0.0,3.0,3.0,0.6555975913307688,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2
0.0,-0.0749204527896956,2.0,0.0,-0.7366247724699065,4.0,2.0,0.9184771676276684,0.0,3.0,0.0,-0.9275465787730462,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0
3.0,0.7547634097761486,4.0,0.0,-0.2269352041815969,0.0,3.0,0.9184771676276684,0.0,3.0,2.0,-0.3118794015104515,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.5727307703292022,2.0,4.0,-0.2357962884703367,0.0,3.0,0.9184771676276684,2.0,0.0,0.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
3.0,0.7547634097761486,4.0,1.0,0.2115112464252451,3.0,4.0,0.9184771676276684,0.0,1.0,2.0,-0.2239269476157951,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
1.0,-0.5727307703292022,2.0,5.0,-0.0957911567082488,0.0,0.0,-0.8701833340815202,0.0,3.0,2.0,0.7435500452254252,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,2
1.0,1.003668568545902,4.0,4.0,0.1377870251429305,0.0,3.0,-0.8701833340815202,2.0,1.0,0.0,-0.9275465787730462,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2,0
3.0,-0.0749204527896956,4.0,0.0,-0.6586472307289969,3.0,4.0,0.9184771676276684,0.0,3.0,0.0,0.479692683541456,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,2
1.0,-0.90460431535554,0.0,8.0,-0.726700358066518,0.0,2.0,-0.8701833340815202,0.0,1.0,0.0,-0.4877843092997643,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2,1
1.0,-0.90460431535554,2.0,0.0,-0.8954154029241226,1.0,1.0,0.9184771676276684,0.0,1.0,1.0,-1.1914039404570154,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0
1.0,-0.4897623840726178,2.0,1.0,0.4748626714865901,4.0,0.0,-1.7645135849361149,0.0,3.0,0.0,0.479692683541456,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0,2
1.0,-0.5727307703292022,2.0,9.0,-0.6586472307289969,3.0,2.0,0.9184771676276684,0.0,1.0,1.0,-0.3118794015104515,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.2408572253028645,2.0,4.0,-0.4885144123851939,2.0,4.0,0.0241469167730741,0.0,3.0,2.0,-0.1359744937211387,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,1.7503840448551615,4.0,1.0,-0.4658300366060202,4.0,4.0,0.9184771676276684,0.0,2.0,2.0,-0.2239269476157951,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2,1
1.0,1.7503840448551615,3.0,7.0,0.3465541709856387,0.0,4.0,0.9184771676276684,0.0,3.0,3.0,0.1278828679628304,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,2
0.0,1.003668568545902,4.0,7.0,0.2983498724548946,0.0,2.0,0.9184771676276684,0.0,2.0,3.0,-0.6636892170890771,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,1
1.0,0.0080479334668887,2.0,9.0,-0.7383969893276545,0.0,4.0,-0.8701833340815202,0.0,3.0,1.0,0.3037877757521432,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1,1
3.0,-0.0749204527896956,2.0,1.0,0.4192150621533045,4.0,4.0,0.0241469167730741,0.0,3.0,2.0,-0.1359744937211387,2.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,2,1
3.0,-1.2364778603818776,4.0,3.0,-0.726700358066518,4.0,2.0,-1.7645135849361149,0.0,1.0,1.0,-1.1914039404570154,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,3,1
2.0,-0.0749204527896956,2.0,3.0,-0.4261323789924662,0.0,4.0,0.0241469167730741,0.0,3.0,3.0,0.2158353218574868,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,2
3.0,-0.0749204527896956,2.0,3.0,-0.3846625045211642,2.0,4.0,0.9184771676276684,0.0,2.0,3.0,-0.3998318554051079,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-1.0705410878687087,2.0,3.0,-0.5916574335061244,1.0,1.0,-0.8701833340815202,0.0,3.0,1.0,-1.1914039404570154,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
0.0,-0.5727307703292022,2.0,1.0,1.019642133558309,4.0,4.0,-1.7645135849361149,0.0,3.0,1.0,0.2158353218574868,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2,2
3.0,-0.90460431535554,4.0,3.0,-0.7862468444868491,0.0,1.0,-0.8701833340815202,0.0,3.0,1.0,-1.1914039404570154,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0
3.0,-0.0749204527896956,3.0,0.0,-0.9234164292765402,4.0,4.0,0.9184771676276684,0.0,3.0,2.0,0.3037877757521432,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3,2
1.0,-1.0705410878687087,2.0,0.0,-0.7018893220580468,4.0,1.0,0.9184771676276684,0.0,1.0,0.0,-0.3118794015104515,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.0749204527896956,4.0,7.0,-0.6827493799943689,0.0,4.0,0.9184771676276684,0.0,3.0,3.0,0.3037877757521432,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2,2
1.0,-0.5727307703292022,4.0,4.0,-0.6696349752470342,0.0,4.0,0.0241469167730741,2.0,3.0,0.0,0.1278828679628304,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1,2
0.0,-0.4897623840726178,4.0,3.0,0.0275551365910082,0.0,4.0,-1.7645135849361149,0.0,3.0,1.0,-0.9275465787730462,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
3.0,-0.90460431535554,4.0,4.0,-0.8546544151959198,4.0,4.0,0.9184771676276684,0.0,3.0,2.0,-0.3118794015104515,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
1.0,-0.90460431535554,2.0,0.0,0.9508801194776888,4.0,0.0,-1.7645135849361149,0.0,1.0,0.0,-0.9275465787730462,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0
0.0,0.7547634097761486,2.0,0.0,1.5771815570058132,0.0,3.0,-0.8701833340815202,0.0,0.0,2.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,0
1.0,-1.2364778603818776,2.0,4.0,-0.950354125514309,0.0,1.0,0.0241469167730741,0.0,2.0,0.0,-1.3673088482463285,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3,1
3.0,-0.90460431535554,4.0,4.0,-0.8844276584060854,4.0,4.0,0.9184771676276684,0.0,3.0,0.0,0.6555975913307688,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,2,2
1.0,1.2525737273156552,1.0,1.0,1.590295961753148,0.0,0.0,-1.7645135849361149,0.0,1.0,3.0,0.3037877757521432,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,2
1.0,-0.4897623840726178,0.0,0.0,-0.5292754001133967,0.0,1.0,-0.8701833340815202,0.0,0.0,0.0,-1.3673088482463285,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1
1.0,-1.0705410878687087,2.0,9.0,-0.8379955767330891,0.0,1.0,0.0241469167730741,0.0,1.0,0.0,-1.3673088482463285,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3,1
1.0,-1.2364778603818776,2.0,4.0,-0.9879251228985656,0.0,3.0,0.0241469167730741,2.0,2.0,0.0,-0.9275465787730462,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3,1
0.0,0.7547634097761486,4.0,1.0,1.723212226084244,0.0,3.0,0.9184771676276684,0.0,3.0,2.0,-0.9275465787730462,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2,0
0.0,1.7503840448551615,2.0,4.0,-0.3899791550944081,0.0,2.0,0.0241469167730741,0.0,3.0,2.0,0.3037877757521432,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,2
0.0,1.7503840448551615,2.0,0.0,-0.0787778748738685,0.0,3.0,0.9184771676276684,0.0,3.0,3.0,0.039930414068174,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2,2
1.0,0.7547634097761486,3.0,0.0,0.9508801194776888,0.0,2.0,-0.8701833340815202,0.0,1.0,1.0,0.3037877757521432,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,2
3.0,-1.2364778603818776,2.0,4.0,-0.7454858567586463,2.0,2.0,-1.7645135849361149,0.0,3.0,0.0,0.5676451374361124,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,2
3.0,-1.2364778603818776,4.0,4.0,-0.7004715485718485,0.0,3.0,-1.7645135849361149,0.0,1.0,2.0,-0.9275465787730462,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1,0
0.0,0.7547634097761486,2.0,2.0,4.460932827933273,0.0,0.0,-0.8701833340815202,1.0,2.0,2.0,-0.0480220398264823,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0,1
0.0,-0.2408572253028645,2.0,4.0,-0.6827493799943689,0.0,2.0,0.9184771676276684,0.0,2.0,0.0,-1.3673088482463285,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3,1
3.0,-0.738667542842371,2.0,0.0,-0.7692335626524688,0.0,2.0,0.0241469167730741,0.0,1.0,0.0,-1.1914039404570154,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3,1
2.0,-0.90460431535554,2.0,4.0,-0.3906880418375072,0.0,2.0,0.0241469167730741,0.0,0.0,2.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3,0
0.0,0.7547634097761486,2.0,3.0,-0.4775266678671567,0.0,4.0,-0.8701833340815202,0.0,1.0,1.0,-0.1359744937211387,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2,1
0.0,-1.1535094741252931,4.0,0.0,-0.9173908919601972,0.0,4.0,0.9184771676276684,0.0,3.0,0.0,0.039930414068174,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2
3.0,-0.5727307703292022,4.0,3.0,-0.1234377396891168,0.0,1.0,0.0241469167730741,0.0,1.0,2.0,-0.3118794015104515,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0,1
0.0,0.0080479334668887,4.0,0.0,-0.5916574335061244,0.0,4.0,0.9184771676276684,0.0,2.0,2.0,-0.4877843092997643,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3,1
0.0,-0.2408572253028645,4.0,0.0,0.2462466968371049,0.0,4.0,-1.7645135849361149,0.0,3.0,0.0,-0.2239269476157951,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1,1
3.0,-0.5727307703292022,0.0,9.0,-0.0096614174216986,0.0,2.0,-0.8701833340815202,0.0,1.0,2.0,-0.3118794015104515,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2,1
0.0,0.7547634097761486,2.0,1.0,1.3833010327681878,4.0,4.0,0.0241469167730741,0.0,3.0,3.0,0.039930414068174,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,2
1.0,1.7503840448551615,3.0,9.0,0.6138044731340292,4.0,2.0,0.9184771676276684,0.0,3.0,3.0,-0.2239269476157951,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.0749204527896956,3.0,9.0,-0.5427442482322812,2.0,2.0,0.9184771676276684,0.0,1.0,2.0,-0.0480220398264823,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.5727307703292022,2.0,0.0,-0.8195645214125105,0.0,1.0,0.9184771676276684,0.0,2.0,2.0,-1.1914039404570154,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0
0.0,1.7503840448551615,0.0,9.0,2.370780265905344,0.0,4.0,-0.8701833340815202,0.0,3.0,2.0,-0.6636892170890771,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1
1.0,0.2569530922366421,2.0,4.0,0.6425143862295459,4.0,4.0,-0.8701833340815202,0.0,3.0,2.0,0.5676451374361124,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1,1
2.0,-0.738667542842371,2.0,4.0,-0.5640108505252565,0.0,1.0,-0.8701833340815202,0.0,2.0,0.0,-0.9275465787730462,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0
0.0,-0.90460431535554,0.0,0.0,-0.8340966996460436,0.0,2.0,0.9184771676276684,0.0,3.0,2.0,0.1278828679628304,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2,2
3.0,-0.90460431535554,2.0,4.0,-0.8900987523508788,4.0,2.0,0.9184771676276684,0.0,1.0,2.0,-1.3673088482463285,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
3.0,-1.4024146328950464,2.0,3.0,-1.0084828384484417,0.0,1.0,-1.7645135849361149,0.0,2.0,0.0,-1.1914039404570154,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1,0
0.0,-0.0749204527896956,4.0,1.0,-0.4123090875020322,0.0,4.0,0.9184771676276684,0.0,3.0,1.0,0.5676451374361124,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,2
3.0,-0.0749204527896956,4.0,4.0,-0.4931221762153386,0.0,4.0,0.9184771676276684,1.0,2.0,0.0,0.039930414068174,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3,2
0.0,0.7547634097761486,2.0,3.0,0.169332485210844,0.0,3.0,0.9184771676276684,0.0,1.0,1.0,-0.6636892170890771,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1
3.0,-0.2408572253028645,3.0,1.0,-0.4038024465848421,0.0,2.0,0.0241469167730741,0.0,1.0,0.0,-0.6636892170890771,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.5727307703292022,2.0,5.0,-0.6586472307289969,0.0,1.0,0.9184771676276684,0.0,3.0,0.0,-1.1914039404570154,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0
3.0,-0.0749204527896956,1.0,9.0,-0.6983448883425509,0.0,3.0,0.9184771676276684,0.0,3.0,2.0,0.1278828679628304,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,2
3.0,-0.5727307703292022,2.0,3.0,-0.2864816906019279,0.0,4.0,0.9184771676276684,0.0,3.0,1.0,0.039930414068174,0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,2,2
1.0,-0.2408572253028645,2.0,3.0,-0.0525490653791989,4.0,3.0,-0.8701833340815202,0.0,2.0,2.0,-0.3118794015104515,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.5727307703292022,2.0,0.0,0.6425143862295459,4.0,2.0,-0.8701833340815202,0.0,3.0,2.0,0.7435500452254252,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2,2
3.0,0.2569530922366421,2.0,0.0,-0.7167759436631296,0.0,1.0,0.9184771676276684,0.0,1.0,0.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3,1
0.0,-1.0705410878687087,2.0,4.0,-0.7383969893276545,0.0,3.0,0.0241469167730741,0.0,3.0,0.0,0.479692683541456,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,2
0.0,-0.90460431535554,2.0,4.0,-0.9234164292765402,0.0,4.0,0.9184771676276684,0.0,3.0,0.0,0.3917402296467996,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2
0.0,-0.0749204527896956,4.0,0.0,-0.3672947793152343,0.0,2.0,0.9184771676276684,2.0,1.0,1.0,-0.2239269476157951,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,3,1
3.0,-0.0749204527896956,4.0,1.0,-0.0319913498293227,4.0,3.0,0.0241469167730741,0.0,3.0,1.0,-0.0480220398264823,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.738667542842371,4.0,4.0,-0.7181937171493279,0.0,2.0,0.9184771676276684,0.0,3.0,3.0,-0.3118794015104515,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.5727307703292022,1.0,0.0,-0.7199659340070759,0.0,3.0,0.9184771676276684,0.0,3.0,3.0,-0.3998318554051079,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2,1
3.0,0.7547634097761486,3.0,0.0,2.1715830910944747,0.0,4.0,-0.8701833340815202,0.0,1.0,2.0,0.039930414068174,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2,1
3.0,0.2569530922366421,2.0,0.0,-0.637026185064472,1.0,1.0,0.9184771676276684,0.0,2.0,0.0,-0.2239269476157951,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3,1
3.0,-0.90460431535554,2.0,8.0,-0.8426033405632338,4.0,3.0,0.9184771676276684,0.0,2.0,1.0,0.3917402296467996,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1,1
3.0,-0.738667542842371,4.0,3.0,-0.3073938495233537,0.0,2.0,0.9184771676276684,0.0,1.0,3.0,-0.6636892170890771,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.4897623840726178,2.0,0.0,0.2437655932362578,0.0,2.0,0.0241469167730741,0.0,1.0,1.0,-0.6636892170890771,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1,1
3.0,-1.0705410878687087,2.0,0.0,-0.1797942357655015,1.0,2.0,-1.7645135849361149,2.0,1.0,0.0,-0.9275465787730462,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2,1
3.0,-0.0749204527896956,4.0,1.0,0.2462466968371049,3.0,2.0,0.9184771676276684,0.0,1.0,0.0,-0.6636892170890771,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.2408572253028645,3.0,9.0,-0.3906880418375072,0.0,2.0,0.9184771676276684,0.0,1.0,2.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3,1
0.0,0.2569530922366421,2.0,4.0,-0.2949883315191181,0.0,1.0,0.9184771676276684,0.0,3.0,0.0,-0.0480220398264823,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1,1
3.0,0.0080479334668887,4.0,3.0,0.062290587002868,3.0,1.0,0.9184771676276684,0.0,1.0,0.0,-0.3998318554051079,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.9875727016121244,2.0,3.0,-0.6189495731154429,0.0,2.0,-0.8701833340815202,0.0,1.0,0.0,-0.9275465787730462,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0
3.0,-0.738667542842371,2.0,3.0,-0.6164684695145958,2.0,2.0,-0.8701833340815202,0.0,3.0,2.0,-1.3673088482463285,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
0.0,-0.2408572253028645,2.0,4.0,-0.3127105000965976,0.0,1.0,0.9184771676276684,0.0,0.0,2.0,-1.1914039404570154,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
3.0,-0.90460431535554,4.0,3.0,-0.3127105000965976,0.0,4.0,-0.8701833340815202,0.0,3.0,1.0,-0.1359744937211387,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,0.7547634097761486,2.0,9.0,0.9469812423906432,4.0,4.0,0.0241469167730741,0.0,1.0,1.0,-0.3118794015104515,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
0.0,-0.90460431535554,2.0,3.0,-0.9879251228985656,0.0,4.0,0.9184771676276684,0.0,3.0,1.0,-0.9275465787730462,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
3.0,1.2525737273156552,3.0,3.0,1.5619404920291808,2.0,3.0,-0.8701833340815202,0.0,3.0,2.0,0.3917402296467996,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1,1
2.0,-1.2364778603818776,4.0,0.0,-0.7454858567586463,0.0,4.0,-1.7645135849361149,0.0,3.0,0.0,0.039930414068174,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,2,2
0.0,-0.0749204527896956,4.0,9.0,-0.7348525556121586,1.0,3.0,0.9184771676276684,0.0,0.0,0.0,-0.9275465787730462,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.738667542842371,2.0,4.0,-0.8936431860663747,4.0,1.0,0.9184771676276684,0.0,0.0,0.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
